,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link,intersect
141,-6.9145604,106.9342779,Apotek Graha Medika,Apotek,Telepon: 0838-7312-653 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Apotek+Graha+Medika/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849fb255f428d:0x674b851e9f94fcc9!8m2!3d-6.9145604!4d106.9342779!16s%2Fg%2F11h75dgfyx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
142,-6.9145541,106.9334233,BUNUT RENT CAR,Kantor Perusahaan,Telepon: 0813-2233-0342 ,"Alamat: 3WPM+59F, Jl. Rumah Sakit, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/BUNUT+RENT+CAR/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68496a819fc8bd:0x28840bba15cfec47!8m2!3d-6.9145541!4d106.9334233!16s%2Fg%2F11t9dr9px0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
143,-6.914584,106.9335181,TerMIEnal Mie Kekinian,Restoran Mie,Telepon: 0818-626-368 ,"Alamat: Jl. Rumah Sakit No.5, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Pelayanannya sangat ramah, mie termienalnya juga sangat enak.",3 bulan lalu,5 bintang,"https://www.google.com/maps/place/TerMIEnal+Mie+Kekinian/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849cd1046b5bb:0x6a3e5d18d4ac572c!8m2!3d-6.914584!4d106.9335181!16s%2Fg%2F11v0br1j15?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
144,-6.9146235,106.9338504,Warung Cahaya,Restoran,,"Alamat: 3WPM+5G5, Jl. Rumah Sakit, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Masakan enak,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Warung+Cahaya/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483509ab954f:0xd248bcb700d07d8c!8m2!3d-6.9146235!4d106.9338504!16s%2Fg%2F11bzrpyj75?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
145,-6.9146109,106.9343849,Warung sawa,Kedai Kopi,,"Alamat: 3WPM+5PJ, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Warung+sawa/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490060cf6625:0xfd790418116cb7bf!8m2!3d-6.9146109!4d106.9343849!16s%2Fg%2F11ldqn6xhb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
146,-6.9146604,106.9336179,Susteran Santa Lidwina,Biara,Telepon: (0266) 223806 ,"Alamat: Jl. Rumah Sakit No.3, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 minggu lalu,5 bintang,"https://www.google.com/maps/place/Susteran+Santa+Lidwina/@-6.9142295,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684835760c8c79:0x77b2800b9a10e476!8m2!3d-6.9146604!4d106.9336179!16s%2Fg%2F1pzv34zk7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
147,-6.9128838,106.9338909,"MARTABAK BANGKA ""MU""",Kafe,Telepon: 0858-7150-1079 ,"Alamat: Jl. Surya Kencana No.90, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/MARTABAK+BANGKA+%22MU%22/@-6.9130379,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6848353b2b1545:0x5e7b71cc61d149c3!8m2!3d-6.9128838!4d106.9338909!16s%2Fg%2F11hbtqj0m8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
148,-6.9132186,106.9338397,caramel kost,Hostel,,"Alamat: Jl. Surya Kencana No.86, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,Ada no yg bisa di hubungin ??,2 minggu lalu,5 bintang,"https://www.google.com/maps/place/caramel+kost/@-6.9130379,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849e3393240b9:0xac20709f935b1b40!8m2!3d-6.9132186!4d106.9338397!16s%2Fg%2F11n15k7bk7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
149,-6.9133494,106.9343184,Snack & Cookies by Rina,Toko Roti,,"Alamat: Gg. Mapat I, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,Camilan Rina memang pamungkas. Lezat dan selalu Segar,5 bulan lalu,5 bintang,"https://www.google.com/maps/place/Snack+%26+Cookies+by+Rina/@-6.9130379,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68491b037040c3:0x57d6cf2478f13a36!8m2!3d-6.9133494!4d106.9343184!16s%2Fg%2F11ngtmbn69?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
150,-6.9134991,106.9336788,Carramel,Kafetaria,Telepon: (0266) 230909 ,"Alamat: Jl. Surya Kencana No.64, Selabatu, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 35226 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Carramel/@-6.9130379,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483522af6cfd:0x52405e91b6714ced!8m2!3d-6.9134991!4d106.9336788!16s%2Fg%2F1pzsr2yj7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
151,-6.9134926,106.9342678,Musholla Al muhasaddah,Masjid,,"Alamat: 3WPM+FP2, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,Mushollah yang ada solat jumatnya,5 bulan lalu,5 bintang,"https://www.google.com/maps/place/Musholla+Al+muhasaddah/@-6.9130379,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849006c1ab10d:0xc1f77071562bdd2e!8m2!3d-6.9134926!4d106.9342678!16s%2Fg%2F11y4yfwj3s?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
152,-6.9119879,106.9337942,Pentol & sempol suryakencana,Kedai Kopi,Telepon: 0816-222-681 ,"Alamat: Jl. Surya Kencana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Pentol+%26+sempol+suryakencana/@-6.9118463,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68495d895cb85d:0x3c9d439021389bd5!8m2!3d-6.9119879!4d106.9337942!16s%2Fg%2F11rvf_wcdg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
153,-6.9195948,106.9354359,9C,Sekolah,,"Alamat: 3WJP+557, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/9C/@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849000fd0c219:0xf788132fc687305f!8m2!3d-6.9195948!4d106.9354359!16s%2Fg%2F11y78lq812?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
154,-6.9200677,106.935144,WARUNG SIMA,Kafe,Telepon: 0896-6868-9030 ,"Alamat: Jl. Koperasi No.16-2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,9 bulan lalu,5 bintang,"https://www.google.com/maps/place/WARUNG+SIMA/@-6.9200678,106.9348223,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849420750d6b9:0xa97e7080948009c7!8m2!3d-6.9200677!4d106.935144!16s%2Fg%2F11h9g47q4c?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
155,-6.9203054,106.9347224,Musola BNI,Masjid,,"Alamat: Jl. R. E. Martadinata No.63-65, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Musola+BNI/@-6.9203111,106.9344461,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837c8d645a3:0x4d30e8e4a5b48559!8m2!3d-6.9203054!4d106.9347224!16s%2Fg%2F11f2gr_zcr?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
156,-6.9203196,106.9356809,The Harvest Cakes - Sukabumi,Toko Roti,Telepon: 1 500 581 ,"Alamat: Jl. Siliwangi No.52-42, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: harvestcakes.com ,,4 hari lalu,5 bintang,"https://www.google.com/maps/place/The+Harvest+Cakes+-+Sukabumi/@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849dff1772a2d:0xe34768e6c4f989f0!8m2!3d-6.9203196!4d106.9356809!16s%2Fg%2F11sf942nf_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
157,-6.9204481,106.9356184,Cantigi,Toko Kue,Telepon: 0856-2476-4111 ,"Alamat: Jl. Siliwangi No.29, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Aduh gk bngt sama toko ini percuma jualan bertahun-tahun tp gk profesional bngt masa pesenan gk sesuai.. Mau ngejelasin parah nya pelayanan nya tp lebih mau berkata kasar,2 minggu lalu,1 bintang,"https://www.google.com/maps/place/Cantigi/@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837e42b0b97:0xd5573910c838e4bd!8m2!3d-6.9204481!4d106.9356184!16s%2Fg%2F1pzs4szdv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
158,-6.920508,106.935632,"Kantor Notaris - PPAT Astri Ester Silalahi, S.H., M.Kn.",Notaris,Telepon: 0812-6441-9200 ,"Alamat: Jl. Siliwangi G No.29, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kantor+Notaris+-+PPAT+Astri+Ester+Silalahi,+S.H.,+M.Kn./@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498d4ac87d1f:0x2ba66d3dd8b6f5e0!8m2!3d-6.920508!4d106.935632!16s%2Fg%2F11mwykt6n2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
159,-6.9205483,106.9348809,Wizzmie Sukabumi,Restoran Indonesia,,"Alamat: Jl. R. E. Martadinata No.67-515, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Kapan mulai buka ?,6 hari lalu,5 bintang,"https://www.google.com/maps/place/Wizzmie+Sukabumi/@-6.9205331,106.934483,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849000c6fb975:0xb016c971895b4598!8m2!3d-6.9205483!4d106.9348809!16s%2Fg%2F11y7tt3mp0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
160,-6.920607,106.9348324,House of Donatello,Toko Sepatu,Telepon: 0811-2448-180 ,"Alamat: Jl. R. E. Martadinata No.67, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",Situs Web: donatello.co.id ,,3 minggu lalu,5 bintang,"https://www.google.com/maps/place/House+of+Donatello/@-6.9205986,106.9344683,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684836b3348e17:0x8cdedd30110894d6!8m2!3d-6.920607!4d106.9348324!16s%2Fg%2F11bw73d964?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
161,-6.9205696,106.9349621,Dealer Yamaha Sukabumi (Sentral Motor),Dealer Kendaraan Bermotor,Telepon: 0857-2003-1131 ,"Alamat: Jl. R. E. Martadinata No.69, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Pengalaman yang buruk banget, keluhan apa di kerjain apa, trus udah selesai service saya komplain ternyata belum dikerjain, adm nya panggil yg pegang motor saya, dengan enak nya mekanik nya aduh saya udah cape seharian kerja datang lagi ajah besok.. fucek lah",2 bulan lalu,1 bintang,"https://www.google.com/maps/place/Dealer+Yamaha+Sukabumi+(Sentral+Motor)/@-6.9206253,106.9346299,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837ac1913e9:0x645827ec94377b47!8m2!3d-6.9205696!4d106.9349621!16s%2Fg%2F1pzrnpf32?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
162,-6.9206987,106.9356069,MI AZZAHIDIYAH,Sekolah,,"Alamat: 3WHP+P6H, Jl. Siliwangi Gg. H. Marzuki, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 minggu lalu,5 bintang,"https://www.google.com/maps/place/MI+AZZAHIDIYAH/@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68497efc1e8c1b:0x8a12a1ae6e8c294c!8m2!3d-6.9206987!4d106.9356069!16s%2Fg%2F11f7r4k723?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
163,-6.9207684,106.9353383,Es teh manis solo,Dapur Umum,Telepon: 0895-3398-69881 ,"Alamat: Jl. R. E. Martadinata No.67-515, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Wangi Sepet legit kental,, segerrrr",10 bulan lalu,5 bintang,"https://www.google.com/maps/place/Es+teh+manis+solo/@-6.9201876,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684900130f2e07:0xcffb1f444c4c61cf!8m2!3d-6.9207684!4d106.9353383!16s%2Fg%2F11lcrvx0zx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
164,-6.9207639,106.9355523,Mie Ayam & Mie Baso Elka,Restoran Cepat Saji,Telepon: 0815-6315-1945 ,"Alamat: Jl. R. E. Martadinata No.515, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Dikarenakan tidak ada daftar harga nya, mie ayam biasa 1 bungkus dan baso biasa 1 bungkus kena harga 40 ribu, ntah mie ayam nya berapa, basonya berapa harganya pokoknya 40 ribu total nya 2 bungkus itu, mie ayam nya enak dan banyak cuman basonya kecil dan biasa aja, jadi lebih rekomendasi beli mie ayam nya aja terimakasih",3 bulan lalu,4 bintang,"https://www.google.com/maps/place/Mie+Ayam+%26+Mie+Baso+Elka/@-6.9201876,106.9358963,20z/data=!4m6!3m5!1s0x2e684837d94c552d:0x2af67ed36cb98979!8m2!3d-6.9207639!4d106.9355523!16s%2Fg%2F11g7ntcq8d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
165,-6.9184306,106.936039,BC Dare To Drive (DTD),Layanan Transportasi,,"Alamat: Jl. Syamsudin. SH No.53-59, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Jasa transportasi online maupun ofline..
Bisa TLP/WA ke no 081380280651",2 tahun lalu,5 bintang,"https://www.google.com/maps/place/BC+Dare+To+Drive+(DTD)/@-6.9184306,106.9357172,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a3607fe25d:0xb2115f2a5f3113b!8m2!3d-6.9184306!4d106.936039!16s%2Fg%2F11t509p7qj?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
166,-6.918547,106.935744,BasCam DTD,Agen Sewa Mobil,,"Alamat: 3WJP+H7C, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/BasCam+DTD/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684903181affc5:0x3c5e06067eb022e5!8m2!3d-6.918547!4d106.935744!16s%2Fg%2F11l296l2vs?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
167,-6.9185539,106.9356494,Sekloah Menengah Pertama Kristen,Sekolah,,"Alamat: 3WJP+H7C, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Sekloah+Menengah+Pertama+Kristen/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483621c96f1f:0x35a06f4e0465e3a!8m2!3d-6.9185539!4d106.9356494!16s%2Fg%2F11c45w2vqz?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
168,-6.9185767,106.9362257,De Kebondjati,Restoran,Telepon: (0266) 221861 ,"Alamat: Jl. Siliwangi No.74, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,seminggu lalu,5 bintang,"https://www.google.com/maps/place/De+Kebondjati/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849dc1e2c2d:0xdd5191cdfa8bb8de!8m2!3d-6.9185767!4d106.9362257!16s%2Fg%2F11c2y3235l?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
169,-6.918607,106.9352116,Perguruan Tamansiswa Sukabumi,Sekolah,,"Alamat: 3WJP+H34, Jl. Syamsudin. SH, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Perguruan+Tamansiswa+Sukabumi/@-6.9186323,106.934889,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6848368a6c2607:0x78c6272184e6b5ce!8m2!3d-6.918607!4d106.9352116!16s%2Fg%2F11g889mdnt?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
170,-6.918626,106.9356823,BPK Penabur Sukabumi,Sekolah,,"Alamat: 3WJP+G7V, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Kenangan yg tidak akan pernah terlupakan pernah sekolah di SMK kartika penabur angkatan pertama tahun 86 waktu itu hanya 2 kelas dan digabung dengan SMP penabur. kepala sekolahnya almarhum ibu marta🙄kami Hanya bisa mengenang kenangan itu tetapi kenangan itu tidak bisa kembali lagi🥺 …,setahun lalu,5 bintang,"https://www.google.com/maps/place/BPK+Penabur+Sukabumi/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849c3e4a8244f:0xe639c742bbb73999!8m2!3d-6.918626!4d106.9356823!16s%2Fg%2F11h3c4gdn6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
171,-6.9187491,106.9362942,Sembuhtotaal,Toko Obat China,,"Alamat: 3WJP+GG3, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Sembuhtotaal/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684942620a0e45:0xfa02237bf104af8b!8m2!3d-6.9187491!4d106.9362942!16s%2Fg%2F11kv6c0xlt?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
172,-6.9189705,106.9359639,Wilayah kekuasaan akagami no shanks,Asosiasi/organisasi,,"Alamat: Jl. Siliwangi No.59, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Takut kena kamusari Shanks 💀💀 …,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/Wilayah+kekuasaan+akagami+no+shanks/@-6.918996,106.9358963,20z/data=!4m6!3m5!1s0x2e68490049a8a70d:0xca98700d81093277!8m2!3d-6.9189705!4d106.9359639!16s%2Fg%2F11vwp0jmyc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
173,-6.918992,106.9367039,Restaurant Sunda Rasa Sukabumi,Restoran Sunda,Telepon: (0266) 213059 ,"Alamat: Jl. Siliwangi No.68, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Enak,15 jam lalu,5 bintang,"https://www.google.com/maps/place/Restaurant+Sunda+Rasa+Sukabumi/@-6.918996,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849f4e58f15e3:0xe9981092b4ec1e77!8m2!3d-6.918992!4d106.9367039!16s%2Fg%2F11b6wd4j6t?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
174,-6.9195032,106.9348058,Kantor Dekopinda Dewan Koperasi Indonesia Daerah Kota Sukabumi,Koperasi,Telepon: (0266) 6249762 ,"Alamat: Jl. Koperasi No.105A, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Luar biasa,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Kantor+Dekopinda+Dewan+Koperasi+Indonesia+Daerah+Kota+Sukabumi/@-6.9195033,106.934484,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483633e3156f:0xba688bb761e6389!8m2!3d-6.9195032!4d106.9348058!16s%2Fg%2F11f03y8jv2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
175,-6.9196021,106.9352263,UPTD METROLGI LEGAL KOTA SUKABUMI,Kantor Pemerintah,Telepon: (0266) 221954 ,"Alamat: 3WJP+535, Jl. Koperasi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/UPTD+METROLGI+LEGAL+KOTA+SUKABUMI/@-6.9195679,106.9349085,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68496e75cc65d1:0xcb52a3e4d6322d1c!8m2!3d-6.9196021!4d106.9352263!16s%2Fg%2F11pbcqzwq3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
176,-6.9173321,106.9358349,Rai raka laundry,Pemasok peralatan binatu yang dioperasikan dengan koin,Telepon: 0851-5994-8302 ,"Alamat: Jl. Siliwangi Gg. H. Maksudi, RT.003/RW.006, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43112 ",,,,,"https://www.google.com/maps/place/Rai+raka+laundry/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849be5adee07f:0x53487be74fabe878!8m2!3d-6.9173321!4d106.9358349!16s%2Fg%2F11ny2f2hk7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
177,-6.9173189,106.9369986,Parkiran gg jayaniti,Tempat Parkir,,"Alamat: 3WMP+3QH, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat ",,Cucok,seminggu lalu,2 bintang,"https://www.google.com/maps/place/Parkiran+gg+jayaniti/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493ea0100add:0x55476e69b0630257!8m2!3d-6.9173189!4d106.9369986!16s%2Fg%2F11t7dlfjqc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
178,-6.9174351,106.9363446,MihoShop 2,Toko makanan beku,Telepon: 0895-0584-3700 ,"Alamat: Jl. Siliwangi No.86, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 bulan lalu,5 bintang,"https://www.google.com/maps/place/MihoShop+2/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849257715b183:0x5aee0f9d770be904!8m2!3d-6.9174351!4d106.9363446!16s%2Fg%2F11krcct2vr?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
179,-6.9174417,106.9365392,Salma Elektronik,Toko Reparasi Elektronik,Telepon: 0815-6339-7395 ,"Alamat: Jl. Siliwangi Jl. Jayaniti No.1 No 6A, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Salma+Elektronik/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684849f9ee4c1d:0xfa57fadd3b6fb6b8!8m2!3d-6.9174417!4d106.9365392!16s%2Fg%2F11fy4k2z57?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
180,-6.9174306,106.9369522,Kostan Bu Tika,Hostel,Telepon: 0857-9842-5088 ,"Alamat: 3WMP+2QP, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kostan+Bu+Tika/@-6.9178044,106.9358963,20z/data=!4m6!3m5!1s0x2e6849661a91e2b5:0x6a6df4716d30d003!8m2!3d-6.9174306!4d106.9369522!16s%2Fg%2F11v3t344hy?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
181,-6.9176381,106.9356129,Sekertariat Forum Anak Daerah Kabupaten Sukabumi,Asosiasi/organisasi,Telepon: (0266) 227440 ,"Alamat: 3WJP+W6X, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Sekertariat+Forum+Anak+Daerah+Kabupaten+Sukabumi/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684964c3dc6173:0xf4c9d6a97fe874b5!8m2!3d-6.9176381!4d106.9356129!16s%2Fg%2F11r3txqdd9?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
182,-6.9176885,106.9369482,Kisei Frozen Food,Toko makanan beku,,"Alamat: 3WMP+2QP, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kisei+Frozen+Food/@-6.9178044,106.9358963,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ee06739fdd:0x4004a91097f9a075!8m2!3d-6.9176885!4d106.9369482!16s%2Fg%2F11rtd4pmhc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
183,-6.9177454,106.9347653,Ruko Grey,Rumah wisata,Telepon: 0852-8178-5458 ,"Alamat: Jl. Rumah Sakit Belakang No.51, RT.3/RW.7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Ruko+Grey/@-6.9177456,106.9344435,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492e547ae4c1:0x99ad20a93572a23a!8m2!3d-6.9177454!4d106.9347653!16s%2Fg%2F11qh233jz1?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
